user_id,variant,region,device,session_minutes,purchased
3632,control,South,desktop,6.634,0
3633,control,South,desktop,2.802,0
3634,control,South,mobile,3.44,0
3635,treatment,Northeast,desktop,2.356,0
3636,control,Northeast,mobile,13.65,0
3637,control,Midwest,desktop,7.319,0
3638,treatment,West,desktop,13.421,0
3639,treatment,Northeast,desktop,2.397,0
3640,treatment,Mountain,mobile,10.928,0
3641,treatment,Midwest,mobile,2.363,0
3642,control,South,desktop,3.44,0
3643,control,South,mobile,8.878,0
3644,control,South,mobile,4.717,0
3645,control,South,mobile,3.217,0
3646,control,West,desktop,5.665,0
3647,treatment,Mountain,desktop,8.146,0
3648,treatment,Northeast,desktop,12.242,0
3649,control,West,desktop,2.164,0
3650,treatment,Midwest,mobile,1.432,0
3651,control,South,mobile,0.1,0
3652,control,West,mobile,6.457,0
3653,treatment,West,mobile,3.436,0
3654,control,South,mobile,4.879,0
3655,treatment,West,mobile,4.309,0
3656,treatment,Northeast,mobile,2.83,0
3657,treatment,West,mobile,5.269,0
3658,control,West,mobile,11.691,0
3659,treatment,West,mobile,9.092,0
3660,control,Midwest,mobile,4.776,0
3661,control,South,mobile,11.378,0
3662,treatment,South,desktop,6.171,1
3663,treatment,Northeast,mobile,12.257,0
3664,treatment,West,mobile,5.74,0
3665,control,South,mobile,1.237,0
3666,control,Midwest,desktop,9.105,0
3667,treatment,South,desktop,8.757,0
3668,control,South,desktop,4.122,0
3669,treatment,Midwest,desktop,3.193,1
3670,treatment,Midwest,mobile,6.361,0
3671,treatment,Mountain,mobile,3.01,0
3672,treatment,Mountain,mobile,9.877,0
3673,control,Midwest,mobile,11.57,0
3674,control,Northeast,desktop,6.763,0
3675,control,Midwest,mobile,4.153,0
3676,treatment,Midwest,desktop,4.742,0
3677,treatment,West,mobile,4.091,0
3678,control,South,desktop,3.623,0
3679,control,Northeast,mobile,15.76,0
3680,control,West,mobile,6.215,0
3681,control,Midwest,mobile,2.456,0
3682,control,Northeast,mobile,5.236,0
3683,control,Midwest,desktop,8.701,0
3684,treatment,West,mobile,5.399,0
3685,treatment,Midwest,mobile,15.963,0
3686,treatment,Northeast,mobile,3.038,0
3687,treatment,Midwest,mobile,4.512,0
3688,treatment,West,mobile,8.549,0
3689,treatment,West,mobile,1.255,0
3690,treatment,South,mobile,13.738,0
3691,treatment,South,mobile,3.493,0
3692,treatment,Northeast,desktop,2.12,0
3693,treatment,Mountain,mobile,4.536,0
3694,treatment,South,mobile,2.249,0
3695,treatment,West,mobile,6.782,0
3696,treatment,Midwest,desktop,11.726,0
3697,treatment,Midwest,desktop,0.684,1
3698,control,South,mobile,15.452,0
3699,treatment,Midwest,desktop,6.774,0
3700,treatment,West,mobile,1.62,0
3701,control,Midwest,mobile,7.697,0
3702,treatment,Northeast,desktop,3.995,0
3703,treatment,West,desktop,7.779,0
3704,treatment,West,desktop,2.315,0
3705,control,West,mobile,1.22,0
3706,control,Northeast,mobile,9.662,0
3707,control,West,mobile,2.641,0
3708,treatment,Midwest,mobile,22.047,0
3709,control,South,mobile,13.1,0
3710,treatment,South,mobile,8.467,0
3711,control,West,mobile,2.907,0
3712,control,West,mobile,1.649,0
3713,control,Mountain,mobile,7.96,0
3714,treatment,Midwest,mobile,3.546,1
3715,treatment,South,mobile,8.932,0
3716,treatment,South,mobile,7.09,0
3717,control,South,desktop,16.404,0
3718,control,West,desktop,6.009,0
3719,control,Midwest,mobile,6.299,0
3720,control,Mountain,desktop,3.259,0
3721,treatment,West,mobile,8.681,0
3722,treatment,South,mobile,1.304,0
3723,treatment,West,desktop,11.174,0
3724,treatment,Northeast,desktop,3.3,0
3725,control,West,mobile,5.558,0
3726,treatment,South,mobile,9.053,0
3727,control,Midwest,desktop,0.361,0
3728,control,West,mobile,1.668,0
3729,treatment,West,mobile,7.944,0
3730,treatment,Northeast,desktop,1.577,0
3731,control,South,desktop,1.55,0
3732,treatment,Midwest,mobile,5.005,1
3733,control,Midwest,mobile,9.397,0
3734,control,West,mobile,3.628,1
3735,treatment,Northeast,mobile,9.68,0
3736,treatment,Northeast,desktop,8.932,0
3737,treatment,South,mobile,1.816,0
3738,control,Northeast,mobile,6.669,0
3739,treatment,Northeast,desktop,3.803,0
3740,control,West,desktop,9.588,0
3741,control,West,mobile,13.119,0
3742,control,South,mobile,13.192,0
3743,control,South,desktop,9.309,0
3744,control,Northeast,mobile,7.063,0
3745,treatment,South,mobile,0.857,0
3746,control,Midwest,desktop,10.983,0
3747,control,Northeast,desktop,1.861,0
3748,control,Midwest,mobile,6.504,0
3749,treatment,Midwest,mobile,3.451,0
3750,control,Midwest,mobile,2.107,0
3751,treatment,Midwest,mobile,6.19,0
3752,treatment,Midwest,desktop,5.314,0
3753,treatment,West,mobile,2.285,0
3754,treatment,Northeast,desktop,8.416,0
3755,treatment,Midwest,mobile,3.233,0
3756,treatment,West,desktop,2.552,1
3757,treatment,Midwest,desktop,0.959,0
3758,control,Northeast,mobile,1.817,1
3759,control,West,mobile,7.039,0
3760,treatment,West,desktop,11.15,0
3761,control,West,desktop,2.714,0
3762,treatment,Midwest,mobile,2.104,0
3763,control,West,mobile,1.809,0
3764,control,South,mobile,0.967,0
3765,treatment,South,desktop,5.699,0
3766,control,West,mobile,3.793,0
3767,control,West,desktop,4.599,0
3768,control,South,desktop,1.919,0
3769,control,South,mobile,5.671,0
3770,treatment,Midwest,mobile,5.823,0
3771,control,West,mobile,8.587,0
3772,control,Midwest,desktop,7.589,0
3773,treatment,Mountain,mobile,9.372,0
3774,control,Midwest,mobile,6.471,0
3775,treatment,West,mobile,3.478,0
3776,treatment,Mountain,desktop,21.8,0
3777,control,Midwest,desktop,2.454,0
3778,control,South,mobile,2.174,0
3779,control,Midwest,mobile,1.647,1
3780,treatment,Northeast,desktop,2.055,0
3781,treatment,West,desktop,6.686,0
3782,control,West,mobile,1.975,0
3783,control,Northeast,desktop,3.96,0
3784,control,West,mobile,5.049,0
3785,control,West,desktop,4.218,1
3786,treatment,South,mobile,1.649,0
3787,control,Midwest,desktop,4.059,1
3788,treatment,Midwest,mobile,4.739,0
3789,control,South,mobile,5.1,0
3790,treatment,Midwest,mobile,2.221,0
3791,control,Midwest,desktop,3.143,0
3792,treatment,South,mobile,13.029,0
3793,treatment,Northeast,mobile,7.893,0
3794,treatment,Mountain,mobile,1.278,0
3795,control,South,mobile,4.603,0
3796,treatment,South,desktop,2.824,0
3797,control,Midwest,mobile,9.174,0
3798,treatment,South,mobile,2.651,0
3799,treatment,Northeast,mobile,6.194,0
3800,treatment,Midwest,desktop,4.192,0
3801,treatment,Midwest,mobile,3.234,0
3802,treatment,Northeast,desktop,1.499,0
3803,control,Northeast,desktop,4.155,1
3804,control,Northeast,mobile,12.026,0
3805,treatment,Midwest,mobile,4.201,0
3806,treatment,West,mobile,12.067,0
3807,control,West,mobile,22.217,0
3808,treatment,West,mobile,0.976,1
3809,treatment,Midwest,desktop,16.609,0
3810,treatment,Mountain,desktop,15.118,0
3811,treatment,Midwest,mobile,5.579,1
3812,control,West,mobile,4.351,1
3813,treatment,Mountain,mobile,3.522,0
3814,control,South,desktop,1.23,0
3815,control,West,mobile,1.262,0
3816,control,Mountain,mobile,6.466,0
3817,control,Northeast,desktop,4.124,0
3818,control,Midwest,mobile,10.268,0
3819,control,West,desktop,8.586,0
3820,control,South,desktop,3.603,1
3821,control,Northeast,mobile,1.382,0
3822,treatment,West,desktop,5.717,0
3823,treatment,South,desktop,5.546,0
3824,control,Midwest,mobile,0.396,0
3825,control,Midwest,mobile,9.366,0
3826,control,Midwest,desktop,0.57,0
3827,control,Midwest,desktop,6.935,0
3828,control,South,desktop,6.28,0
3829,treatment,South,mobile,3.21,0
3830,control,West,mobile,2.574,0
3831,treatment,Northeast,desktop,0.969,0
3832,control,South,desktop,2.692,0
3833,control,West,desktop,3.871,0
3834,treatment,Midwest,mobile,3.997,0
3835,control,South,mobile,3.467,0
3836,treatment,West,mobile,11.079,0
3837,treatment,Midwest,desktop,3.341,1
3838,control,Midwest,desktop,0.92,0
3839,treatment,Northeast,mobile,5.548,0
3840,control,Northeast,desktop,10.633,0
3841,control,Mountain,mobile,16.869,0
3842,control,West,mobile,2.339,0
3843,treatment,Mountain,mobile,2.268,0
3844,control,Northeast,mobile,1.566,0
3845,treatment,Midwest,desktop,2.264,0
3846,control,Northeast,desktop,7.61,0
3847,control,South,mobile,5.029,0
3848,treatment,West,mobile,4.925,0
3849,control,West,mobile,3.59,0
3850,treatment,South,mobile,1.862,0
3851,treatment,Northeast,mobile,10.837,0
3852,control,Northeast,mobile,8.858,0
3853,control,West,desktop,2.651,1
3854,treatment,West,mobile,3.334,0
3855,control,South,desktop,4.744,0
3856,control,West,desktop,2.63,0
3857,control,Northeast,mobile,4.245,0
3858,control,West,mobile,3.395,0
3859,control,West,desktop,7.403,0
3860,treatment,Northeast,desktop,11.999,0
3861,control,West,desktop,9.524,1
3862,control,Midwest,mobile,1.562,0
3863,control,Northeast,mobile,4.527,0
3864,control,West,desktop,10.083,1
3865,treatment,West,mobile,4.879,1
3866,control,South,mobile,0.385,0
3867,control,Northeast,mobile,8.574,0
3868,treatment,Northeast,mobile,1.604,0
3869,control,Northeast,mobile,4.807,0
3870,control,South,desktop,2.168,0
3871,control,Midwest,mobile,4.208,0
3872,treatment,Midwest,mobile,4.548,1
3873,control,Mountain,mobile,3.24,0
3874,treatment,Northeast,mobile,1.628,0
3875,control,West,mobile,6.366,0
3876,control,Northeast,mobile,3.812,0
3877,control,Mountain,desktop,0.496,0
3878,control,Northeast,mobile,6.164,0
3879,treatment,West,desktop,3.696,1
3880,treatment,Northeast,desktop,2.018,0
3881,control,West,mobile,5.028,0
3882,treatment,Midwest,mobile,2.327,0
3883,control,West,desktop,7.495,0
3884,treatment,Northeast,mobile,5.824,0
3885,control,South,mobile,4.193,0
3886,treatment,South,mobile,4.556,0
3887,treatment,West,mobile,2.211,0
3888,control,West,desktop,0.834,0
3889,control,West,desktop,3.575,0
3890,control,Midwest,mobile,2.718,0
3891,control,Midwest,desktop,12.634,0
3892,control,South,desktop,9.484,0
3893,control,South,mobile,3.745,0
3894,control,Midwest,desktop,5.633,0
3895,treatment,Northeast,desktop,16.339,0
3896,control,Northeast,desktop,7.078,0
3897,control,Midwest,mobile,3.23,0
3898,control,Northeast,mobile,2.384,0
3899,treatment,Mountain,mobile,2.574,0
3900,control,Midwest,mobile,4.82,0
3901,control,South,desktop,3.386,0
3902,control,Northeast,desktop,4.77,0
3903,treatment,Mountain,desktop,2.337,0
3904,treatment,Mountain,mobile,10.14,0
3905,control,West,mobile,2.573,0
3906,control,South,mobile,2.886,0
3907,treatment,Midwest,mobile,10.238,0
3908,treatment,West,desktop,5.865,0
3909,control,West,mobile,11.681,0
3910,treatment,West,mobile,3.609,0
3911,treatment,South,mobile,10.407,0
3912,treatment,South,mobile,3.765,0
3913,control,Mountain,desktop,1.502,0
3914,control,South,mobile,4.443,1
3915,treatment,South,mobile,7.674,0
3916,treatment,West,mobile,1.245,0
3917,control,South,mobile,9.786,1
3918,control,Northeast,desktop,10.397,0
3919,treatment,South,mobile,0.961,1
3920,treatment,Northeast,mobile,9.018,0
3921,treatment,South,mobile,4.777,0
3922,control,Midwest,mobile,1.122,0
3923,treatment,South,mobile,9.865,0
3924,control,South,mobile,3.814,0
3925,treatment,Northeast,mobile,11.071,0
3926,treatment,Midwest,mobile,17.414,0
3927,treatment,Midwest,mobile,2.244,0
3928,control,Mountain,mobile,2.785,0
3929,treatment,Mountain,mobile,3.239,1
3930,control,South,desktop,1.396,0
3931,treatment,West,mobile,1.396,0
3932,control,Midwest,desktop,4.417,0
3933,control,Mountain,desktop,4.248,0
3934,control,Midwest,mobile,3.198,0
3935,treatment,South,mobile,0.454,0
3936,treatment,West,desktop,4.813,0
3937,control,West,mobile,3.838,0
3938,treatment,West,mobile,7.38,0
3939,control,West,desktop,1.018,1
3940,treatment,South,desktop,8.315,1
3941,control,Midwest,mobile,5.659,0
3942,control,Mountain,desktop,2.86,0
3943,control,Midwest,mobile,3.503,0
3944,control,Northeast,mobile,10.698,0
3945,control,South,desktop,2.292,1
3946,treatment,West,mobile,3.516,0
3947,treatment,Midwest,desktop,12.886,0
3948,treatment,West,mobile,8.611,1
3949,control,Northeast,mobile,5.285,0
3950,control,Northeast,mobile,2.196,0
3951,treatment,Northeast,desktop,1.009,0
3952,treatment,Midwest,mobile,6.147,0
3953,control,West,mobile,3.951,0
3954,treatment,West,mobile,1.961,0
3955,control,Northeast,mobile,1.63,0
3956,control,Northeast,mobile,2.426,0
3957,treatment,Midwest,desktop,13.23,0
3958,treatment,West,mobile,3.292,0
3959,control,South,desktop,3.421,0
3960,control,Midwest,desktop,1.778,0
3961,treatment,West,mobile,2.235,0
3962,treatment,Mountain,desktop,9.753,0
3963,control,West,mobile,4.92,1
3964,treatment,Mountain,mobile,6.627,0
3965,treatment,Mountain,mobile,6.074,0
3966,treatment,West,desktop,0.653,0
3967,treatment,Northeast,mobile,8.749,0
3968,control,West,desktop,8.555,0
3969,treatment,West,mobile,6.643,0
3970,treatment,South,desktop,9.385,0
3971,control,Midwest,desktop,8.979,0
3972,control,Midwest,mobile,3.78,0
3973,control,West,mobile,3.109,0
3974,treatment,South,mobile,7.558,0
3975,control,South,mobile,3.606,0
3976,treatment,West,mobile,7.317,0
3977,treatment,Northeast,desktop,18.929,1
3978,control,West,mobile,2.322,0
3979,control,Midwest,mobile,3.512,0
3980,control,South,desktop,10.665,0
3981,control,South,desktop,10.668,0
3982,treatment,South,desktop,11.598,0
3983,treatment,West,mobile,3.789,1
3984,treatment,Northeast,desktop,5.094,0
3985,treatment,Midwest,mobile,3.978,0
3986,treatment,Northeast,mobile,7.383,0
3987,control,West,desktop,5.976,0
3988,treatment,Midwest,desktop,1.749,0
3989,treatment,Northeast,mobile,4.783,0
3990,treatment,West,desktop,1.702,0
3991,treatment,West,mobile,6.761,0
3992,treatment,Northeast,mobile,5.346,0
3993,treatment,Mountain,mobile,6.09,0
3994,control,Midwest,desktop,2.79,0
3995,treatment,Midwest,desktop,0.768,0
3996,treatment,West,mobile,8.389,0
3997,treatment,West,mobile,4.191,0
3998,control,Midwest,mobile,2.191,0
3999,treatment,Midwest,mobile,6.028,0
4000,treatment,Midwest,desktop,1.861,0
